20100812,7789.46,7837.38,7776.66,7829.79
20100819,7925.48,7948.73,7886.73,7928.94
20100826,7743.32,7758.14,7666.51,7689.74
20100902,7764.8,7780.53,7715.31,7720.82
20100909,7901.83,7903.47,7817.87,7835.54
20100916,8174.85,8182.8,8099.75,8099.75
20100924,8182.16,8190.96,8129.21,8166.62
20101001,8259.08,8260.28,8220.73,8244.18
20101008,8306.32,8309.91,8232.02,8244.19
20101015,8216.87,8242.77,8184.29,8205.3
20101022,8169.51,8174.03,8148.26,8168.06
20101029,8348.39,8348.39,8278.72,8287.09
20101105,8444.81,8458.47,8420.65,8449.34
20101112,8404.43,8416.35,8309.36,8316.05
20101119,8344.66,8372.16,8283.27,8306.12
20101126,8371.27,8371.27,8312.15,8312.15
20101203,8630.88,8659.62,8618.26,8624.01
20101210,8740.71,8744.67,8684.05,8718.83
20101217,8828.05,8860.38,8817.51,8817.9
20101224,8910.61,8911.41,8861.01,8861.1
20101231,8936.11,8990.38,8932.64,8972.5
20110107,8905.25,8907.11,8738.93,8782.72
20110114,8985.34,8998.14,8937.5,8972.51
20110121,8935.29,8980.54,8892.27,8954.38
20110128,9122.16,9154.93,9095.71,9145.35
20110214,8666.61,8715.97,8626.66,8685.47
20110221,8867.16,8867.16,8797.25,8839.22
20110301,8611.79,8734.24,8611.79,8727.56
20110308,8692.1,8768.31,8692.1,8747.75
20110315,8493.83,8519.9,8070.52,8234.78
20110322,8523.27,8552.82,8508.04,8508.04
20110329,8538.44,8596.57,8522.57,8596.57
20110407,8884.84,8901.72,8828.92,8901.72
20110414,8787.75,8835.39,8772.3,8802.73
20110421,8893.07,8992.08,8892.06,8957.65
20110428,9088.97,9099.75,9021.36,9040.77
20110506,8997.73,9018.4,8954.81,8977.23
20110513,9039.55,9059.46,8986.18,9006.61
20110520,8944.38,8944.38,8822.75,8837.03
20110527,8806.29,8860.03,8803.59,8810
20110603,9024.54,9052.18,8997.35,9046.28
20110613,8791.67,8811.97,8703.52,8712.95
20110620,8679.15,8685.33,8518.66,8530.68
20110627,8456.36,8519.21,8433.46,8500.16
20110704,8801.51,8808.47,8772.33,8774.72
20110711,8749.55,8749.55,8633.55,8665.85
20110718,8550.16,8580.33,8473.91,8538.57
20110725,8764.68,8786.03,8661.76,8683.51
20110801,8629.97,8707.87,8629.97,8701.38
20110808,7769.6,7799.49,7451.29,7552.8
20110815,7769.17,7819.39,7748.46,7819.39
20110822,7348.71,7468.74,7248.69,7312.59
20110829,7482.92,7608.77,7474.31,7578.01
20110905,7637.9,7637.9,7538.58,7551.57
20110913,7530,7538.04,7382,7391.37
20110920,7485.6,7544.88,7389.39,7492.85
20110927,7031.13,7119.14,7027.89,7089.95
20111004,6937.24,7047.99,6889.99,7047.87
20111012,7390.06,7407.08,7323.54,7382.35
20111019,7393.73,7393.73,7316.58,7353.37
20111026,7437.77,7548.51,7425.99,7535.82
20111102,7500.54,7599.54,7448.28,7598.45
20111109,7646.12,7654.15,7561.86,7561.86
20111116,7520.95,7541.68,7385.13,7387.52
20111123,6967.66,6981.54,6806.43,6806.43
20111130,7001.59,7001.59,6860.05,6904.12
20111207,7004.18,7046.39,6992.27,7033
20111214,6912.54,6926.09,6860.39,6922.57
20111221,6878.63,6966.48,6878.63,6966.48
20111228,7086.1,7093.47,7036.92,7056.67
20120104,7093.07,7116.22,7064.58,7082.97
20120111,7203.1,7212.36,7184.38,7188.21
20120118,7235.54,7245.13,7194.55,7233.69
20120203,7658.68,7674.99,7608.41,7674.99
20120209,7863.36,7910.78,7840.38,7910.78
20120216,7983.75,8010.5,7851.62,7869.7
20120223,7981.92,7991.92,7935.42,7937.3
20120303,8119.94,8134.94,8087.2,8114.44
20120309,8012.59,8027.08,7965.68,8016.01
20120316,8130.28,8130.52,8054.94,8054.94
20120323,8067.93,8076.61,8030.88,8076.61
20120330,7832.22,7933,7775.75,7933
20120409,7587.68,7650.89,7529.39,7600.87
20120416,7747.36,7749.49,7714.14,7729.86
20120423,7488.82,7521.42,7430.93,7481.09
20120430,7439.22,7501.72,7422.14,7501.72
20120508,7572.16,7572.31,7522.29,7545.71
20120515,7328.74,7396.42,7291.44,7395.64
20120522,7257.96,7274.89,7232.52,7274.89
20120529,7179.58,7349.85,7178.67,7342.29
20120605,6988.52,7037.57,6967.31,7000.45
20120612,7036.44,7076.37,7026.27,7072.08
20120619,7286.54,7288.98,7239.42,7273.13
20120626,7145.22,7156.99,7117.17,7137.93
20120703,7363.37,7431.7,7357.67,7418.36
20120710,7305.76,7328.75,7228.88,7251.35
20120717,7056.8,7133.05,7051.76,7127
20120724,7004.44,7015.76,6968.78,7008.35
20120731,7140.53,7270.49,7140.53,7270.49
20120808,7331.59,7357.42,7302.9,7319.8
20120815,7489.81,7489.81,7442.72,7467.74
20120822,7495.87,7501.26,7461.07,7496.58
20120829,7379.48,7405.3,7368.4,7391.15
20120905,7429.93,7429.93,7364.68,7367.44
20120912,7518.68,7571.42,7515.04,7570.45
20120919,7739.52,7781.91,7726.35,7781.91
20120926,7702.77,7708.9,7649.5,7669.63
20121003,7727.48,7727.53,7680.98,7684.63
20121011,7494.58,7501.22,7448.06,7451.72
20121018,7474.07,7495.45,7448.06,7465.41
20121025,7329.5,7339.21,7260,7262.08
20121101,7141.97,7188.23,7050.05,7179.64
20121108,7229,7242.63,7190.99,7242.63
20121115,7132.02,7158.74,7066.28,7143.84
20121122,7116.8,7134.78,7097.38,7105.76
20121129,7468.93,7521.52,7466.49,7503.55
20121206,7660.97,7673.62,7616.79,7623.26
20121213,7713.69,7757.09,7699.41,7757.09
20121220,7646.13,7646.13,7574.56,7595.46
20121226,7646.51,7683.09,7633.83,7634.19
20130104,7818.27,7818.27,7773.06,7805.99
20130111,7843.57,7845.36,7801.69,7819.15
20130118,7697.28,7732.87,7676.11,7732.87
20130125,7695.25,7704.31,7637.2,7672.58
20130201,7853.75,7866.23,7832,7855.97
20130219,7974.4,7974.4,7946.09,7960.88
20130225,7986.87,7995.11,7947.68,7947.68
20130305,7910.44,7939.85,7882.56,7932.71
20130312,8039,8063.23,7986.59,7994.71
20130319,7843.47,7863.77,7823.81,7838.47
20130326,7873.7,7876.68,7845.56,7856.36
20130402,7897.16,7924.46,7879.55,7913.18
20130411,7788.58,7857.98,7788.58,7857.98
20130418,7781.48,7826.13,7757.33,7791.35
20130425,8015.38,8026.46,7994.19,8021.75
20130503,8157.51,8175.33,8121.07,8135.03
20130510,8284.38,8297.33,8258.62,8280.26
20130517,8377.26,8402.34,8356.79,8368.19
20130524,8273.21,8277.56,8172.54,8209.78
20130531,8318.77,8334.44,8237.08,8254.8
20130607,8113.95,8146.78,8071.98,8095.2
20130617,7953.65,7999.43,7940.72,7992.89
20130624,7788.45,7815.1,7744.49,7758.03
20130701,8011.95,8063.47,7974.15,8036
20130708,7980.11,7992.16,7885,7886.34
20130715,8178.26,8254.68,8175.55,8254.68
20130722,8092.03,8137.37,8092.03,8105.45
20130729,8146.14,8163.89,8074.29,8084.5
20130805,8104.2,8143.44,8075.99,8138.63
20130812,7878.22,7908.68,7862.04,7903.38
20130819,7937.45,7944.74,7888.87,7900.21
20130827,7875.93,7895.23,7820.84,7820.84
20130903,8095.66,8102.66,8067.62,8088.37
20130910,8217.21,8238.91,8155.87,8208.77
20130916,8189.61,8255.34,8189.61,8255.34
20130925,8283.6,8285.28,8253.43,8283.9
20131002,8215.96,8228.81,8204.34,8216.52
20131009,8352.25,8378.37,8330.79,8344.73
20131017,8390.88,8415.16,8364.89,8374.68
20131024,8364.45,8413.72,8346.52,8413.72
20131031,8437.76,8469.58,8424.47,8450.06
20131107,8298.06,8298.06,8250.72,8283.71
20131114,8137.82,8161.7,8100.73,8134.91
20131121,8197.86,8203.45,8093.82,8099.45
20131128,8320.65,8377.81,8320.65,8362.43
20131205,8430.53,8437.6,8362.39,8375.54
20131212,8405.62,8406.93,8361.33,8361.33
20131219,8400.39,8426.08,8378.78,8407.4
20131226,8467.73,8492.71,8465.85,8485.89
20140103,8584.74,8584.74,8537.86,8546.54
20140110,8559.18,8559.18,8521.5,8529.35
20140117,8628.49,8628.86,8580.49,8596
20140124,8581.49,8608.64,8577.14,8598.31
20140210,8416.42,8447.02,8391.95,8391.95
20140217,8537.83,8558.5,8512.6,8519.55
20140224,8603.61,8612.21,8541.65,8560.61
20140304,8583.58,8595.59,8554.54,8554.54
20140311,8694.96,8716.31,8684.63,8702.33
20140318,8747.38,8759.55,8713.51,8731.94
20140325,8589.19,8689.3,8589.19,8689.3
20140401,8847.34,8873.15,8826.16,8873.15
20140409,8912.39,8936.57,8912.39,8930.57
20140416,8921.07,8968.56,8894.29,8923.82
20140423,9009.59,9022.28,8947.86,8956.92
20140430,8885.7,8890.09,8791.44,8791.44
20140508,8925.21,8941.46,8891.74,8930.9
20140515,8852.92,8880.65,8839.44,8880.65
20140522,8899.82,8969.63,8899.82,8969.63
20140529,9123.46,9131.66,9093.57,9109
20140606,9167.83,9174.77,9122.56,9134.46
20140613,9192.73,9207.74,9171.51,9196.39
20140620,9330.35,9339.83,9273.79,9273.79
20140627,9316.89,9330.95,9303.57,9306.83
20140704,9525.93,9550.11,9482.94,9510.05
20140711,9561.71,9591.27,9478.07,9495.84
20140718,9335.38,9421.34,9335.38,9400.97
20140728,9415.9,9460.43,9385.56,9420.18
20140804,9280.29,9330.19,9258.18,9330.19
20140811,9109.83,9184.96,9107.21,9172.91
20140818,9222.73,9222.73,9128.66,9141.31
20140825,9393.24,9409.35,9369.24,9390.62
20140901,9474.41,9532.66,9472.96,9513.06
20140909,9452.14,9465.93,9426.99,9434.77
20140916,9218.85,9219.42,9133.4,9133.4
20140923,9134.29,9147.21,9084.9,9084.9
20140930,8954.58,8998.83,8860.17,8966.92
20141007,9065.67,9074.8,8993.45,9040.81
20141015,8769.39,8776.91,8635.41,8655.51
20141022,8744.91,8775.35,8729.77,8748.83
20141029,8821.85,8903.68,8821.85,8903.68
20141105,8997.76,9013.06,8941.18,8962.6
20141112,9030.13,9030.13,8894.11,8918.95
20141119,8896.16,8988.64,8879.29,8963.24
20141126,9125.08,9146.04,9112.19,9122.39
20141203,9073.47,9188.32,9045.2,9175.26
20141210,9115.33,9140.49,9015.52,9032.16
20141217,8961.64,8972.12,8826.03,8828.36
20141224,9096.48,9186.18,9096.48,9186.18
20141230,9299.1,9338.06,9262.7,9268.43
20150108,9154.03,9246.62,9154.03,9238.03
20150115,9197.32,9219.43,9149.1,9165.09
20150122,9336.81,9386.56,9336.81,9369.51
20150129,9479.36,9482.13,9403.75,9426.9
20150205,9511.06,9517.42,9472.42,9512.05
20150212,9496.39,9500.35,9447.19,9496.31
20150302,9665.11,9690.43,9588.36,9601.36
20150309,9617.04,9617.04,9549.76,9562.98
20150316,9583.45,9590.76,9512.91,9512.91
20150323,9759.88,9775.63,9729.81,9758.09
20150330,9533.38,9556.25,9503.53,9521.87
20150408,9646.07,9654.67,9562,9571.97
20150415,9629.7,9654.15,9508.14,9540.06
20150422,9549.61,9630.79,9549.61,9613
20150429,9934.82,9978.87,9842.5,9853.83
20150507,9789.82,9789.82,9704.11,9704.11
20150514,9730.33,9734.55,9600.24,9610.83
20150521,9647.53,9647.53,9536.16,9578.56
20150528,9741.57,9766.21,9704.93,9712.84
20150604,9537.09,9558.77,9325.01,9348.63
20150611,9330.99,9358.48,9251.18,9302.49
20150618,9189.44,9243.84,9187.87,9218.37
20150626,9481.95,9489.91,9442.94,9462.57
20150703,9369.5,9369.5,9265.14,9358.23
20150713,8946.72,9041.88,8946.72,9033.92
20150720,9085,9124.88,8952.64,8975
20150727,8733.24,8733.24,8553.09,8556.68
20150803,8636.53,8636.53,8482.92,8524.41
20150810,8410.63,8484.18,8374.08,8466.84
20150817,8307.9,8308.54,8213.42,8213.42
20150824,7719.63,7719.63,7203.07,7410.34
20150831,8026.62,8174.92,7961.77,8174.92
20150907,7990.76,8053.2,7957.8,7986.56
20150914,8332.57,8360.03,8259.31,8307.29
20150921,8404.5,8404.5,8285.43,8307.04
20150930,8097.15,8181.24,8059.68,8181.24
20151007,8398.53,8495.23,8385.04,8495.23
20151015,8573.38,8652.47,8573.38,8601.52
20151022,8600.4,8631.17,8594.21,8608.46
20151029,8682.58,8704.59,8568.13,8571.08
20151105,8858.73,8871.87,8828.04,8850.18
20151112,8426.76,8467.31,8374.07,8428.09
20151119,8382.09,8477.2,8357.2,8477.2
20151126,8411.16,8510.7,8411.16,8484.9
20151203,8424.54,8484.52,8393.29,8456.06
20151210,8214.27,8228.43,8133.42,8216.17
20151217,8214.62,8319.67,8214.62,8319.67
20151224,8351.2,8393.41,8324.36,8324.36
20151231,8273.77,8338.06,8258.73,8338.06
20160108,7811.2,7906.55,7788.71,7893.97
20160115,7809,7842.34,7708.66,7762.01
20160122,7729.01,7774.12,7706.14,7756.18
20160129,7880.78,8080.6,7876.82,8080.6
20160215,7976.65,8074.8,7953.99,8066.51
20160222,8315.79,8396.62,8296.18,8326.68
20160301,8381.38,8489.01,8378.06,8485.69
20160308,8655.86,8668.51,8575.7,8664.31
20160315,8745.57,8759.94,8589.41,8611.18
20160322,8806.02,8814.37,8713.24,8785.68
20160329,8687.06,8711.11,8585.71,8617.35
20160407,8523.25,8529.44,8436.54,8490.25
20160414,8684.93,8719.15,8653.84,8667.71
20160421,8549.14,8568.65,8508.92,8568.65
20160428,8586.92,8595.99,8456.38,8473.87
20160506,8169.54,8170.68,8104.16,8146.43
20160513,8095.93,8095.93,7999.98,8053.69
20160520,8108.68,8165.98,8080.65,8131.26
20160527,8415.59,8463.61,8415.59,8463.61
20160603,8565.18,8601.05,8559.77,8587.36
20160613,8634.24,8634.24,8520.21,8536.22
20160620,8612.26,8642.15,8604.81,8625.92
20160627,8406.29,8468.66,8386.27,8458.87
20160704,8728.32,8782.38,8712.12,8760.58
20160712,8794.73,8841.46,8794.3,8841.46
20160719,9018.8,9034.87,8972.83,9034.87
20160726,8983.55,9024.79,8960.48,9024.79
20160802,9081.06,9086.42,9052.71,9068.76
20160809,9154,9168.34,9127.63,9155.08
20160816,9146.09,9165.58,9082.34,9110.36
20160823,8987.07,9046.3,8986.76,9030.93
20160830,9113.34,9134.37,9093.87,9110.56
20160906,9102.83,9181.85,9098.6,9181.85
20160912,9031.51,9031.51,8947.06,8947.06
20160921,9141.92,9228.5,9133.16,9228.5
20160930,9240.44,9240.65,9160.91,9166.85
20161007,9289.66,9289.95,9249.06,9265.81
20161017,9150.67,9182.67,9074.99,9176.22
20161024,9333.94,9343.57,9308.53,9322.5
20161031,9283.2,9314.34,9194.48,9290.12
20161107,9102.97,9191.67,9102.97,9189.84
20161114,8955.27,8991.94,8879.69,8940.4
20161121,9009.78,9049.76,8986.4,9041.11
20161128,9167.33,9241.54,9167.33,9222.24
20161205,9194.46,9212.19,9138.64,9160.66
20170106,9371.41,9381.11,9351.25,9372.22
20170113,9373.7,9387.68,9352.08,9378.83
20170120,9326.8,9350.07,9317.62,9331.46
20170206,9467.67,9548.68,9467.67,9538.01
20170213,9690.39,9711.43,9681.1,9710.32
20170218,9771.21,9791.35,9770.75,9779.92
20170224,9757.67,9784.39,9740.18,9750.47
20170307,9690.26,9738.07,9690.2,9738.07
20170314,9720.53,9767.66,9720.53,9744.21
20170321,9923.18,9976.61,9918.39,9972.49
20170328,9909.99,9924.14,9799.28,9876.45
20170406,9946.66,9946.66,9879.85,9897.8
20170413,9808.83,9868.45,9800.8,9836.68
20170420,9639.93,9664.24,9622.25,9632.69
20170427,9859.45,9863.52,9823.85,9860.62
20170505,9954.94,9960.99,9899.94,9899.94
20170512,9981.77,10008.25,9961.37,9986.82
20170519,9970.4,9979.73,9947.14,9947.62
